ztfname,gal_type,SN_component,sn_bulge_prob,sn_bar_prob,SB_local_c,SB_local_g,SB_local_r,SB_local_g_err,SB_local_r_err,R25_g,R25_r,R25_err,gal_Re,gal_ecc,gal_pa
ZTF18aayivoq,bulge,elliptical,0.0,0.0,0.7511857431320337,19.458324739620807,18.707138996488773,0.071207489312066,0.0711908349400946,23.188087338466755,30.729769740306875,0.2688578126265689,9.012536711349885,0.2678690409706489,0.4213632882121484
ZTF18aayivxm,disk,disk,0.0,0.0,0.3616385986010293,22.36583436534429,22.004195766743265,0.0120136585009843,0.0098081496609006,11.321090204015835,12.211017580342352,0.0208457116041596,4.484206723221149,0.1434773347001877,1.6872116125497731
ZTF18aazcoob,bulge+disk,bulge,0.2215588638888572,0.0,0.6211439671317649,24.31082904559776,23.689685078465995,0.1504209128560702,0.1607456064875504,21.7025216309118,24.96701278692527,0.1624924033243242,10.2618344588874,0.5801166185265656,2.3985425970511938
ZTF18aazixbw,bulge+bar+disk,disk,0.0147730631483697,0.0,0.4714024705567397,22.394399152258423,21.922996681701687,0.0338885252581899,0.043167259481222,22.098598197666902,24.486260067383437,0.0805773937361614,9.548290947266542,0.0695873296206819,-0.2515150890053533
ZTF18aazjztm,disk,disk,0.0,0.0,0.5539694020857802,20.925457528737606,20.371488126651823,0.0151488915615515,0.0141251109094391,13.641667027799558,15.011164147813894,0.0177732643566361,4.504858788036584,0.5655370873158704,2.190967350051746
ZTF18abatffv,disk,disk,0.0,0.0,0.3438299535262068,23.504141937747704,23.160311984221497,0.0123302712148398,0.0115258726455763,17.40717894306256,18.614747999731875,0.0434636894370743,6.399913490756562,0.0998854816058197,2.679452363147146
ZTF18abauprj,bulge+bar+disk,disk,5.155937674159338e-15,5.194726776159033e-09,0.8058331391738953,24.913051889373254,24.10721875019936,0.0196502676164496,0.0203533687725297,20.464624627884334,24.83598440924466,0.0535570090293533,9.885013465328171,0.0703959379193805,-1.006164355722898
ZTF18abbikrz,bulge,elliptical,0.0,0.0,0.7142146088853707,16.9878384888411,16.27362387995573,0.1463021754970228,0.1463393574726162,17.149613118718076,23.28398423809005,0.5395944260243202,8.451296814647543,0.2042461289543937,0.4851500487896357
ZTF18abcdzyc,bulge,elliptical,0.0,0.0,0.7409891590136652,19.601670516614316,18.860681357600647,0.1861618020910505,0.1861078507345914,17.71531611121328,24.45016509286844,0.6235561887536608,10.401086748774931,0.5728733342644196,2.1497670712709693
ZTF18abcecfi,disk,disk,0.0,0.0,0.5931151189782753,23.650453404201155,23.05733828522288,0.0169599046886459,0.0151499814307644,25.32384459384784,28.551182500647087,0.0448105215012913,9.915423781419364,0.5995650870372058,0.7635448106249331
ZTF18abcrxoj,bulge,elliptical,0.0,0.0,0.7244604656990283,22.08377355604111,21.35931309034208,0.0244655906848593,0.0243087100451326,10.627231895873424,12.96484105157346,0.0238519481457648,3.061854833688447,0.5332461205899048,0.5425316784909663
ZTF18abcryxz,bulge,elliptical,0.0,0.0,0.6908063206055566,18.371095831723544,17.680289511117987,0.0301271843986532,0.030192200640347,18.710055941146187,23.56552725229654,0.0744888842783531,5.512528289685836,0.1618925821164337,0.5468672404402275
ZTF18abcrzce,bulge,elliptical,0.0,0.0,0.7366501007333781,19.903259103461824,19.16660900272845,0.0261291470089303,0.026342028341974,10.935302176927989,13.53272558880532,0.0192510882509494,2.199691439127075,0.5962913885560308,0.7994241764218928
ZTF18abcxyjp,bulge+disk,disk,1.7634466256551192e-10,0.0,0.5762622388471286,23.71210162475858,23.135839385911453,0.0196840664318395,0.0214653358842646,29.183405791553778,33.72056571078243,0.1140983459462945,14.347286176031568,0.166655000079397,2.261172666811781
ZTF18abdfaqi,disk,disk,0.0,0.0,0.4092171040978378,22.635767992632367,22.22655088853453,0.0125547643897158,0.013224317995668,7.765164612437935,8.480713982097027,0.0198154803597634,3.186336672253618,0.1054109356719378,2.735290321251164
ZTF18abdfazk,disk,disk,0.0,0.0,0.2293399088917453,21.851126475769263,21.62178656687752,0.0139733775780157,0.0132579925549358,6.544535128676538,6.817363407615948,0.0160531135709483,2.1677818906827024,0.3113338320476598,2.789246636810152
ZTF18abetejo,bulge,elliptical,0.0,0.0,0.7503371168917674,19.133701018699288,18.38336390180752,0.0988109483210703,0.0989892650325358,27.788102331824884,38.6069788687341,0.7025254427081377,17.977402333832163,0.371940201157525,2.460744328686161
ZTF18abetewu,bulge,elliptical,0.0,0.0,0.5077632269488994,19.02141876029317,18.513655533344267,0.6791617505077814,0.67738142322,10.237474605445277,12.750261738318583,0.8085722759660124,4.145520438090319,0.5965584852066573,1.2940109388088086
ZTF18abfgygp,disk,disk,0.0,0.0,0.451246392308505,21.93597883564516,21.484732443336654,0.0100570727047148,0.0090898349460614,8.531167996958262,9.540309519731956,0.0217217865284325,4.075155354435093,0.3564569211141238,2.8396324382193785
ZTF18abglpdy,bulge,elliptical,0.0,0.0,0.6731413223048719,18.846937029550777,18.173795707245905,1.0553559112896325,1.0513046310018903,12.456055733225051,16.609965452007998,1.4264527977696069,3.287643239799929,0.1709021024959063,1.4486391264450866
ZTF18abgxvra,bulge,elliptical,0.0,0.0,0.82760678697435,29.295037963940104,28.467431176965757,0.0237128245842444,0.0235840271420755,13.300510286905862,16.68861339175666,0.02372155730885,3.0808929220890464,0.5647893942601927,0.1968235033347175
ZTF18abhxidv,bulge,elliptical,0.0,0.0,0.5938669328718795,19.77681573893152,19.18294880605964,0.0928028078875374,0.0925545997683171,11.035182525560542,13.525325152476348,0.1312855293318516,3.539676325831418,0.2878073830059225,2.77758888073224
ZTF18abiirfq,disk,disk,0.0,0.0,0.3283863268866298,20.767193051506304,20.438806724619678,0.0184533702427919,0.0168520447249239,9.006464691959064,9.688177860418874,0.0316296869111225,3.78287902913104,0.0354896297205714,2.3455771107060066
ZTF18abimsyv,disk,disk,0.0,0.0,0.3735652995345795,22.93026517079577,22.556699871261195,0.0120025686225934,0.0104825565399699,8.634199995780962,9.373211666776992,0.0222088724750295,3.6048782823737766,0.0504672208073855,0.6190534950904939
ZTF18abixkdo,bulge+disk,disk,0.000177838507418,0.0,0.6805226599091085,26.654060834729325,25.973538174820217,0.0388458705339869,0.0405886664725394,7.837726858073579,9.342132160809571,0.0449263844542532,4.038260392511523,0.00298745613246,2.1783518249969207
ZTF18abixrei,bulge,elliptical,0.0,0.0,0.7049585383560668,20.032615000097454,19.32765646174139,0.3987819931654961,0.3979429296715081,23.08160795607927,31.332038663712726,1.408648635611934,9.417409660401228,0.3604658294847515,1.5369546055069985
ZTF18abjrznx,bulge,elliptical,0.0,0.0,0.7322516748866974,20.841806356652096,20.1095546817654,0.0124694673209654,0.0128951382671993,12.984147184002689,16.591526291700657,0.0214287382554531,3.7028146582462247,0.0720302528934294,1.1147920390903376
ZTF18abjstcm,bulge,elliptical,0.0,0.0,0.6251149694679086,16.752013126453594,16.126898156985686,0.1916760817867632,0.1917082285656983,25.42947031571936,33.3676077590607,1.0774602125371,12.809666484729387,0.1742872660594244,2.3816022292839776
ZTF18abjtgdo,bulge+disk,bulge,1.4330572832637805,0.0,0.7828769942750853,21.11824026946081,20.335363275185724,0.3403486587130675,0.3332762599671359,18.840922444193502,21.49460238552922,0.2050187309459988,8.822887553074771,0.5811546517024693,0.4775956489086701
ZTF18abjvhec,bulge+bar+disk,disk,4.9151380604176965e-59,0.0401983687576081,0.5593239472649536,21.792548924240837,21.23322497697588,0.0149675021965026,0.015272635544489,20.899732371205737,23.204782773572752,0.0313936229551378,7.516331296029484,0.1109685878867611,2.8007962371470123
ZTF18abjvzxx,bulge,elliptical,0.0,0.0,0.740130602479038,24.11791742580907,23.37778682333003,0.0451310346441553,0.0449592749345774,35.29561432928275,47.87427174804058,0.3665809108568457,19.052244552842986,0.3248141957134177,0.1092168193410829
ZTF18abjwahi,bulge,elliptical,0.0,0.0,0.7007174832283773,21.052935097176864,20.352217613948486,0.0660537645501862,0.0651192876921792,8.905357184173242,10.767279954151636,0.0440650811671473,2.4388226313742205,0.5853542808085583,1.3396154605517323
ZTF18abkhcwl,bulge+disk,disk,0.0549830389818333,0.0,0.3384255464542427,23.21665604125433,22.87823049480009,0.0453931209414344,0.0467585395625051,11.988700165512016,13.320509679669998,0.0907859559920689,7.635689817031629,0.3205028791460683,1.037637876315029
ZTF18abkifng,bulge,elliptical,0.0,0.0,0.7405953087806587,20.05057712829631,19.30998181951565,0.0570511513494417,0.057525532164995,26.863627796946496,35.45404067457943,0.199725675388948,9.297967807397718,0.3953729027282925,1.0949199832801662
ZTF18abklaoj,bulge,elliptical,0.0,0.0,0.7561214377090231,24.24341443269452,23.4872929949855,0.0219036237772723,0.0217694700971622,25.91752994208631,34.37609770627514,0.0867894614591004,9.099809799028955,0.2254881708806686,0.6904132500180667
ZTF18abkudjo,disk,disk,0.0,0.0,0.533974020820061,23.112136012178283,22.578161991358225,0.0141702175894526,0.0129633058822361,13.47412062162348,14.825545123196424,0.0241405903325781,4.611874670455824,0.2515842289805552,1.1736144772496298
ZTF18ablqdrj,bulge+disk,bulge,6.129077225797899,0.0,0.5644898900879198,19.02479289069043,18.46030300060251,2.198835901614018,2.1967009538418463,14.923329366539232,16.948818776214058,0.2799723248127658,6.87425744918191,0.1185712468169161,2.9839587128838043
ZTF18ablrljh,bulge,elliptical,0.0,0.0,0.6131263510582414,18.686600832043894,18.07347448098565,0.5001932969868816,0.4999643741068349,15.433350709288854,20.15426479195968,1.3041190697261906,7.538298748053705,0.4666486124921076,1.197053090961444
ZTF18abltaxf,bulge,elliptical,0.0,0.0,0.7135351353381019,22.26468444271582,21.55114930737772,0.0852888628186381,0.08543434926547,40.37223843519674,53.06192070524453,0.5114134314462603,14.790749643451816,0.3589900462025363,1.0394665266006633
ZTF18abltebf,bulge+bar+disk,disk,0.0241225766920305,0.017568704708558,0.6382454048680941,23.97158236163807,23.333336956769976,0.1635924691619208,0.1661994721398998,20.340024840199533,23.441384172051805,0.1940450458961841,8.809769483661269,0.3790998007635516,1.3025325670158407
ZTF18abmjvpb,bulge+disk,disk,0.112262605214209,0.0,0.4797880655872433,25.213622949529185,24.73383488394194,0.0580359533991339,0.0702792219058155,33.18163890640578,36.78035937371483,0.1163493327084145,13.667985490464035,0.5823767243470566,2.6613525585214126
ZTF18abmjvuf,bulge,elliptical,0.0,0.0,0.6629151220067762,29.722496566428852,29.05958144442208,0.0225965178860337,0.022428526598495,6.118790574150086,7.304686273962792,0.024450825233602,2.2397928942928647,0.0613988468849506,1.138698761674667
ZTF18abmjyvo,bulge,elliptical,0.0,0.0,0.7848832018022094,25.448000602197155,24.663117400394945,0.1065238999876054,0.1065892433760178,39.54183398599255,56.035677714183926,1.6935212487762352,31.676021183123517,0.1038237178606673,1.6890417730421436
ZTF18abmnwjo,bulge+bar+disk,bulge,0.0731296558513784,1.5811304176512373,0.7737593354064778,21.717475575492667,20.94371624008619,0.7973837958156849,0.7987661701846532,20.990544314422173,25.15069582879394,0.3030907730911477,12.790355805597894,7.258326930048575e-06,1.6702482058441732
